id_contrato,sobrecosto,tfidf_demoras,valor_inicial,suma_impacto,tfidf_ejecucion,prop_tipo_regulatorio,prop_tipo_operacional,tfidf_desarrollo,tfidf_municipio,prop_tipo_social,prob_std,n_riesgos,tfidf_proceso,prop_asig_contratista,imp_promedio,tfidf_disenos,val_std,prop_asig_edu,tfidf_ley,tfidf_contrato,tfidf_obra,tfidf_otras,prop_cate_medio,tfidf_ejecucion contrato,tfidf_construccion,tfidf_precios,tfidf_calidad,tfidf_demora,prop_cate_bajo,tfidf_condiciones,prop_fuen_interno,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio
C-188,28.38499186272821,0.12155423025405981,3560462370,34.0,0.1940958073394468,0.16666666666666666,0.5,0.0,0.0,0.0,0.8620067027323833,12,0.08918653595805887,0.9166666666666666,2.8333333333333335,0.10390539662450028,0.9537935951882998,0.0,0.0,0.3651057014761225,0.13735917203885786,0.0,0.3333333333333333,0.17042366038360024,0.2639594516522889,0.0,0.0,0.0,0.08333333333333333,0.0,0.6666666666666666,2018,2019,1,7.1,3118.82
C-189,4.029940705284484,0.05776933126857593,3557875574,47.0,0.3997288688672247,0.07692307692307693,0.6538461538461539,0.0,0.0622313113248629,0.07692307692307693,0.6837072628704299,26,0.0,0.7307692307692307,1.8076923076923077,0.0,1.3076923076923077,0.0,0.0,0.2602778057069979,0.1958421561069052,0.0,0.23076923076923078,0.16198960533296058,0.04181607109874986,0.0831829590282882,0.09609898428364597,0.05554347910793707,0.6923076923076923,0.03737767999147976,0.038461538461538464,2023,2023,0,9.28,4325.05
C-190,23.72338476933543,0.2125892084792367,3492554035,44.0,0.11315299068623812,0.26666666666666666,0.3333333333333333,0.0,0.11450457298589124,0.13333333333333333,1.18133634311129,15,0.1559805450349225,0.4666666666666667,2.933333333333333,0.0,10.562827904180457,0.0,0.0,0.21284747262144474,0.6005771580320793,0.0,0.6,0.0,0.15388174419512987,0.0,0.0,0.0,0.0,0.0,0.2,2019,2020,1,5.47,3487.23
C-191,13.672741035381714,0.04449615960770648,3437254467,54.0,0.2605193803885637,0.0,0.45,0.0,0.0,0.0,0.9797958971132712,20,0.06529527323818822,0.75,2.7,0.0,1.49248115565993,0.0,0.0,0.13365064739096225,0.25140859474198757,0.09065619904847116,0.35,0.12477062094027729,0.0,0.06407071261317134,0.03700956587972112,0.0,0.25,0.08636917780479922,0.4,2019,2021,2,11.4,3572.51
C-192,4.910202640971732,0.0,3431506097,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-193,18.65220675678901,0.0,3429238708,16.0,0.25761030215869235,0.0,0.42857142857142855,0.0,0.13034369426099063,0.14285714285714285,0.6998542122237652,7,0.1775569301952659,1.0,2.2857142857142856,0.0,1.3093073414159542,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.350335615332837,0.1742269919833092,0.20127965102440157,0.0,0.5714285714285714,0.15657535697944153,0.0,2022,2022,0,13.12,4255.44
C-194,4.990571702299097,0.0,3428879319,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-195,17.41267571472458,0.0,3372364504,43.0,0.06325952623892772,0.0,0.8235294117647058,0.0,0.0,0.058823529411764705,0.7848037684780197,17,0.17440556049923306,0.29411764705882354,2.5294117647058822,0.0,1.1345471483521123,0.0,0.0,0.23798982594320997,0.0,0.12107266287180149,0.23529411764705882,0.08331648295408146,0.086029420659296,0.08556736185269606,0.0988536192740979,0.0,0.47058823529411764,0.0,0.47058823529411764,2019,2020,1,5.47,3487.23
C-196,24.46333772943416,0.0,3346960693,43.0,0.3524589941172689,0.16666666666666666,0.75,0.0,0.08916725570326234,0.0,1.0897247358851685,12,0.0,0.75,3.5833333333333335,0.0,1.4043582955293932,0.0,0.0,0.49724717158767123,0.0,0.0,0.08333333333333333,0.46420903729932667,0.11983113403166719,0.0,0.13769407267849385,0.15916937949168775,0.08333333333333333,0.0,0.3333333333333333,2022,2023,1,23.62,4290.24
C-197,47.38202668674675,0.0,3327909649,61.0,0.2310173791394633,0.1,0.5,0.1015010982148406,0.05844420503218125,0.05,1.479019945774904,20,0.23884178729287028,0.45,3.05,0.0,1.1357816691600549,0.0,0.21466092062391395,0.27159835205887517,0.490464318011075,0.0,0.3,0.0,0.23562804455568717,0.15624166706866413,0.27075254986377917,0.0,0.3,0.0,0.45,2021,2022,1,19.48,3999.26
C-198,31.78398244919176,0.0,3327005298,35.0,0.0,0.09090909090909091,0.6363636363636364,0.0,0.2432185529144134,0.2727272727272727,0.9359663764533636,11,0.3313174439842662,0.5454545454545454,3.1818181818181817,0.0,1.0679400113155209,0.0,0.0,0.11302704541079049,0.0,0.0,0.09090909090909091,0.0,0.16342969615587757,0.16255192515858308,0.0,0.0,0.45454545454545453,0.0,0.7272727272727273,2019,2021,2,11.4,3572.51
C-199,14.798285207870748,0.044417856404281954,3316267379,54.0,0.26006092504728373,0.0,0.65,0.0,0.0,0.0,0.9797958971132712,20,0.06518036828665742,0.75,2.7,0.0,1.49248115565993,0.0,0.0,0.13341545240059136,0.25096617232822604,0.09049666458845547,0.35,0.12455105279329501,0.03215166595611696,0.06395796261210303,0.03694443739242507,0.0,0.25,0.08621718753510216,0.4,2020,2020,0,1.61,3693.36
C-200,5.701913840182655,0.0,3286594804,64.0,0.2227167987982103,0.038461538461538464,0.34615384615384615,0.0260944289162649,0.13522625494126866,0.19230769230769232,1.0748606624986246,26,0.1023378096454299,0.46153846153846156,2.4615384615384617,0.07153625098226613,1.1073984652990745,0.0,0.0275930715668932,0.055859130718558296,0.18913666710110144,0.05683447748235855,0.3076923076923077,0.03911080058903965,0.0,0.040167418351005325,0.023202156727288332,0.05364171190977033,0.46153846153846156,0.0541468442603922,0.34615384615384615,2019,2020,1,5.47,3487.23
C-201,48.42725424601028,0.10268184926615682,3286503643,142.0,0.21861426394640227,0.05,0.65,0.0,0.027653194129022025,0.05,0.8426149773176358,40,0.15067905777816745,0.75,3.55,0.0,1.1346805717910218,0.0,0.1015679844846738,0.2570164809486582,0.1160329325366859,0.0,0.0,0.07198193172841501,0.0,0.0739265962829462,0.08540536303742602,0.0,0.05,0.132873592909028,0.5,2019,2019,0,3.8,3281.09
C-202,41.35672056648664,0.0,3254301902,49.0,0.21643751457462834,0.0,0.55,0.0,0.0,0.0,0.9205976319760985,20,0.1657541571941681,0.6,2.45,0.0,1.676305461424021,0.0,0.0,0.13571059170505176,0.2552835307438839,0.09205347414898439,0.3,0.15836712284751697,0.0,0.06505822821989402,0.03757999068715088,0.0,0.4,0.11693383662338314,0.4,2020,2021,1,7.32,3718.23
C-204,4.15720638008593,0.10268184926615682,3211894859,142.0,0.21861426394640227,0.05,0.65,0.0,0.027653194129022025,0.05,0.8426149773176358,40,0.15067905777816745,0.75,3.55,0.0,1.1346805717910218,0.0,0.1015679844846738,0.2570164809486582,0.1160329325366859,0.0,0.0,0.07198193172841501,0.0,0.0739265962829462,0.08540536303742602,0.0,0.05,0.132873592909028,0.5,2019,2020,1,5.47,3487.23
C-205,13.141147130050795,0.0,3195740812,19.0,0.11713473096327404,0.2857142857142857,0.5714285714285714,0.0,0.11853387408874023,0.0,0.0,7,0.0,0.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.11016868087410624,0.12434217319778051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14238881101864836,0.2857142857142857,2022,2022,0,13.12,4255.44
C-206,13.203542890492656,0.0,3185372854,24.0,0.3511942744164842,0.1,0.4,0.0,0.1776945981863485,0.1,0.66332495807108,10,0.0,0.6,2.4,0.0,0.9797958971132712,0.0,0.0,0.16515430404298212,0.2796027634360742,0.0,0.3,0.23127166387144277,0.23880229400390213,0.0,0.0,0.0,0.7,0.0,0.4,2018,2019,1,7.1,3118.82
C-207,23.09148347343093,0.06683465959954402,3160822629,47.0,0.3557349721222431,0.09090909090909091,0.5,0.06251908921888613,0.03599841315016999,0.045454545454545456,0.767361046187915,22,0.09807559571001062,0.7727272727272727,2.1363636363636362,0.0,1.2662171161076472,0.0,0.0,0.5018689029786847,0.037762377693085894,0.0,0.22727272727272727,0.3279665838839062,0.0,0.14435439953316356,0.0,0.0,0.5909090909090909,0.12972927662450429,0.18181818181818182,2018,2019,1,7.1,3118.82
C-208,24.67477254533089,0.42033296933147385,3099719398,21.0,0.22372693752481035,0.14285714285714285,0.47619047619047616,0.0,0.11319964806655021,0.09523809523809523,0.0,21,0.15420294877967472,0.6190476190476191,1.0,0.0,0.0,0.0,0.0,0.3156327083404479,0.35623969149817514,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.19047619047619047,2018,2019,1,7.1,3118.82
C-209,34.888726570124284,0.0,3092198114,59.0,0.22560731986989807,0.041666666666666664,0.625,0.3964964162852407,0.0456604278287731,0.041666666666666664,0.5713045500334203,24,0.12439919618122729,0.7083333333333334,2.4583333333333335,0.0724646813564883,0.9921567416492215,0.0,0.0,0.25462843296308524,0.14369352733176333,0.0,0.25,0.059427597826963996,0.0,0.12206618875400377,0.14101970994619675,0.16301369617153985,0.20833333333333334,0.10969917382898393,0.125,2021,2022,1,19.48,3999.26
C-210,25.69057214562454,0.0,3046816344,31.0,0.21193858463135404,0.09090909090909091,0.45454545454545453,0.0,0.05361753362697218,0.09090909090909091,0.7158188976374374,11,0.0,0.8181818181818182,2.8181818181818183,0.0,1.4373989364401725,0.0,0.0,0.199334510807748,0.0,0.2028150567369286,0.45454545454545453,0.20935160113739817,0.0,0.0,0.0,0.0,0.2727272727272727,0.19322417971038502,0.18181818181818182,2021,2021,0,5.62,3743.09
C-21621,33.235411932701034,0.0,3033168760,73.0,0.24739352834167588,0.03571428571428571,0.5,0.0869569723679196,0.0,0.03571428571428571,0.3499271061118826,28,0.0,0.6785714285714286,2.607142857142857,0.1589247477544178,1.2657175104763823,0.0,0.09195104324711952,0.13960856075763906,0.3676623335755278,0.0,0.0,0.0,0.06728827477369442,0.0,0.0,0.1787554299530335,0.03571428571428571,0.0,0.7142857142857143,2021,2022,1,19.48,3999.26
C-212,49.9985514362229,0.0,3026584034,22.0,0.0,0.058823529411764705,0.7058823529411765,0.0,0.10418392521701691,0.0,0.6809315825170721,17,0.0,0.5294117647058824,1.2941176470588236,0.3306869997640228,1.5629800300689909,0.0,0.0,0.1936628781887689,0.2185781199399691,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.35294117647058826,2019,2023,4,37.71,3859.61
C-213,5.029191424890168,0.0,3017822711,32.0,0.22998330943685377,0.0,0.1111111111111111,0.0,0.11636519936963469,0.0,0.7856742013183862,9,0.0,0.3333333333333333,3.5555555555555554,0.0,1.247219128924647,0.0,0.0,0.32445916273539255,0.12206723086922057,0.0,0.3333333333333333,0.0,0.15638222453193876,0.4666269152333776,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,2021,2022,1,19.48,3999.26
C-214,53.000002421826,0.0,3009299604,11.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,7,0.0,0.7142857142857143,1.5714285714285714,0.0,1.3850513878332367,0.0,0.0,0.3891090725209539,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.42857142857142855,2019,2020,1,5.47,3487.23
C-215,4.788192778606723,0.0,3006063867,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-216,0.8312678663430337,0.0,3005547912,52.0,0.3353676830522515,0.05,0.7,0.0,0.04242169507437972,0.1,0.804673846971554,20,0.23115091201894092,0.8,2.6,0.0,1.019803902718557,0.0,0.23371727224484695,0.2759953267284928,0.3560032638321079,0.0,0.4,0.1656370441910122,0.0,0.05670396538587544,0.0,0.0,0.45,0.10191811867237986,0.95,2019,2019,0,3.8,3281.09
C-217,4.855670503586194,0.0,3004129376,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-218,31.318217511894712,0.0,2999999935,34.0,0.3063760559442487,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.7370277311900889,9,0.0,0.8888888888888888,3.7777777777777777,0.0,0.9162456945817024,0.0,0.0,0.2881557472938753,0.32522774670321286,0.0,0.4444444444444444,0.13450504063850008,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,2022,2022,0,13.12,4255.44
C-219,5.353317522741376,0.0,2991575529,18.0,0.1753212971993341,0.0,0.7,0.0,0.17741546334209135,0.0,0.45825756949558394,10,0.0,0.6,1.8,0.0,0.48989794855663565,0.0,0.0,0.0,0.3722180590222073,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,2019,2020,1,5.47,3487.23
C-220,17.352263813014478,0.04574174230216225,2983880297,202.0,0.2434655539532894,0.0,0.4482758620689655,0.04278815939440635,0.0246373685071193,0.10344827586206896,0.7300660468875907,58,0.10068462947170369,0.0,3.4827586206896552,0.07820071529008939,2.564332781823259,0.0,0.13573664495676013,0.11449327922103301,0.25844628513165047,0.046596970744532486,0.46551724137931033,0.0,0.06621990964012978,0.13172849303426165,0.0760911521403255,0.26387587865010986,0.05172413793103448,0.05919127566404663,0.15517241379310345,2019,2019,0,3.8,3281.09
C-221,14.96402093230298,0.0,2983043388,49.0,0.34343789183064877,0.05263157894736842,0.7368421052631579,0.0,0.08688504146630999,0.05263157894736842,0.7877173445839877,19,0.23671327301428807,0.8421052631578947,2.5789473684210527,0.0,0.9761703679469164,0.0,0.15956092635134056,0.28263681313615563,0.3645700423564069,0.0,0.3684210526315789,0.16962289493218158,0.058382042640992865,0.11613695245363861,0.0,0.0,0.47368421052631576,0.10437065222749711,1.0,2019,2020,1,5.47,3487.23
C-222,13.584226577665309,0.0,2938669454,69.0,0.16796801373263395,0.037037037037037035,0.8518518518518519,0.0,0.04249358671631367,0.0,1.093690597054326,27,0.0,0.8148148148148148,2.5555555555555554,0.0,2.0353528391161606,0.0,0.15607556711761764,0.3159577752864771,0.40118240156288143,0.0,0.07407407407407407,0.16591774770960327,0.05710677810063581,0.05680006105505151,0.06561954802285007,0.07585382971211493,0.5555555555555556,0.0,0.0,2018,2019,1,7.1,3118.82
C-223,21.1408605504212,0.0,2926034754,37.0,0.20678000575095906,0.07142857142857142,0.35714285714285715,0.06056801945889643,0.03487498962973113,0.07142857142857142,0.5890150893739515,14,0.04750744663449383,0.6428571428571429,2.642857142857143,0.11069563431627645,1.394230092567367,0.0,0.0,0.09724135735568398,0.03658390510010972,0.06595951475186441,0.5714285714285714,0.09078043971498594,0.046868208780371984,0.0,0.0,0.0,0.2857142857142857,0.16757431901525333,0.14285714285714285,2020,2020,0,1.61,3693.36
C-224,18.155432615415297,0.0,2919183807,56.0,0.19845578125077484,0.043478260869565216,0.4782608695652174,0.0,0.15061971197725374,0.043478260869565216,0.7352841097951202,23,0.0683924497644587,0.0,2.4347826086956523,0.053119711718512784,1.120356411019576,0.0,0.0,0.062217845075892654,0.24577817420188192,0.031652110133821645,0.391304347826087,0.021781485860417678,0.022490731044217525,0.044739869380586716,0.0,0.029874003392778677,0.391304347826087,0.04020709385919972,0.4782608695652174,2019,2020,1,5.47,3487.23
C-225,34.98831942893988,0.0,2912681651,42.0,0.2601446902455292,0.0,0.4,0.0,0.08775068306622646,0.1,0.5,10,0.0,0.6,4.2,0.0,1.1874342087037917,0.0,0.0,0.4893475594311786,0.0,0.0,0.5,0.11420857294322047,0.11792741383533027,0.23458806567959783,0.13550656949585135,0.0,0.0,0.10541050416119929,0.2,2023,2023,0,9.28,4325.05
C-226,46.15384614325338,0.07287165144554865,2904737555,66.0,0.23272052301133517,0.14285714285714285,0.6666666666666666,0.0,0.0,0.047619047619047616,0.48562090605645575,21,0.05346724789740084,0.7142857142857143,3.142857142857143,0.0,2.5475077857324298,0.0,0.0,0.21888053886024192,0.20586674948999747,0.0,0.23809523809523808,0.20433766149629315,0.0,0.0,0.060610807959952814,0.1401278138675078,0.19047619047619047,0.0471491223521223,0.0,2018,2019,1,7.1,3118.82
C-227,18.99364589776992,0.0,2887701887,49.0,0.3401105991590885,0.05263157894736842,0.7368421052631579,0.0,0.12906492358874805,0.05263157894736842,0.7877173445839877,19,0.23441994907625893,0.8421052631578947,2.5789473684210527,0.0,0.9761703679469164,0.0,0.15801506925885064,0.27989857306588173,0.36103801732638763,0.0,0.3684210526315789,0.1679795555434254,0.11563285225702946,0.11501179521272797,0.0,0.0,0.47368421052631576,0.10335948917722496,1.0,2019,2020,1,5.47,3487.23
C-228,10.034989488040257,0.09366050931874982,2877194713,66.0,0.24925928306581718,0.13636363636363635,0.45454545454545453,0.0,0.05044732374659548,0.0,0.6680426571226848,22,0.06872040869945616,0.5909090909090909,3.0,0.0,1.1244833524411804,0.0,0.0,0.2813228785535495,0.15875790565912687,0.09541166980072584,0.5909090909090909,0.19697340188981857,0.0,0.0,0.0,0.0,0.13636363636363635,0.24239938169819408,0.36363636363636365,2021,2022,1,19.48,3999.26
C-229,4.104443660038477,0.0,2859939147,56.0,0.16009740707136774,0.0,0.0,0.0,0.08100486395312274,0.0,0.5907880084379907,19,0.0,0.5263157894736842,2.9473684210526314,0.0,1.093926825832975,0.0,0.14876221399211026,0.37644087290274847,0.0,0.0,0.15789473684210525,0.10542880796225473,0.10886176358154391,0.0,0.0,0.289197953431136,0.631578947368421,0.1946141784985018,0.0,2018,2019,1,7.1,3118.82
C-230,76.81920161290321,0.30637530289046383,2852000000,54.0,0.06522867654939114,0.05555555555555555,0.6481481481481481,0.0,0.03300390784824056,0.07407407407407407,0.0,54,0.04495861955736239,0.7592592592592593,1.0,0.05237834552734016,0.0,0.2222222222222222,0.06061036538172692,0.03067475031322388,0.2077268286766985,0.0,0.0,0.0,0.08870735504281334,0.1764618264257437,0.05096537344440985,0.0,1.0,0.03964594284636154,0.1111111111111111,2019,2020,1,5.47,3487.23
C-231,15.286845447568812,0.0,2829481527,39.0,0.09260845700539445,0.047619047619047616,0.6190476190476191,0.0,0.09371464032876553,0.14285714285714285,0.8109231602822097,21,0.12766006016225834,0.47619047619047616,1.8571428571428572,0.2974567638887748,1.9107050140703696,0.0,0.0,0.2613029832100667,0.1966135356413527,0.0,0.19047619047619047,0.12197073529054808,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.38095238095238093,2021,2022,1,19.48,3999.26
C-232,26.93541155584207,0.0,2809651794,41.0,0.12534947556657247,0.05,0.3,0.1101485046541074,0.0,0.15,0.5894913061275798,20,0.08639665376999017,0.85,2.05,0.1006550874587398,1.57797338380595,0.0,0.0,0.2947372281872595,0.13306238101179876,0.0,0.05,0.0,0.17046828207674541,0.0,0.09793978923478441,0.0,0.85,0.15237464278064097,0.2,2020,2021,1,7.32,3718.23
C-233,49.92547793788859,0.0,2807715515,53.0,0.24604637076607222,0.045454545454545456,0.5909090909090909,0.3459338262783161,0.04979706581051751,0.045454545454545456,0.5961307749365454,22,0.13566922724075814,0.6363636363636364,2.409090909090909,0.07902966919143277,1.0174104220726998,0.0,0.0,0.2776966716352471,0.15671154164210738,0.0,0.2727272727272727,0.06481148207913782,0.06692186296931815,0.13312485939502658,0.15379548792457168,0.17778203451599145,0.2727272727272727,0.11963744621505655,0.09090909090909091,2022,2023,1,23.62,4290.24
C-234,33.18276519231176,0.06234002284229207,2802659738,53.0,0.3318117638479611,0.07692307692307693,0.5384615384615384,0.05831467495064863,0.0335775166884096,0.038461538461538464,0.7297563831157797,26,0.13722000486275787,0.0,2.0384615384615383,0.0,1.2808327542574394,0.0,0.0,0.46811817495574887,0.07044570892023504,0.0,0.19230769230769232,0.30591080216963806,0.0,0.13464655342307105,0.0,0.0,0.6153846153846154,0.16133996176121368,0.07692307692307693,2019,2020,1,5.47,3487.23
C-235,38.21827743264621,0.41839979715519054,2800949739,110.0,0.03711633082514403,0.058823529411764705,0.14705882352941177,0.39138336911179067,0.03755967549917425,0.11764705882352941,1.0090421646122614,34,0.05116458236491475,0.5882352941176471,3.235294117647059,0.05960850667250299,1.7159943700958613,0.0,0.0,0.27927206028586776,0.3546012935852364,0.07103709553653921,0.5294117647058824,0.0,0.10095227162548652,0.10041006309039062,0.0,0.26818590281651944,0.0,0.13535567560805062,0.058823529411764705,2021,2021,0,5.62,3743.09
C-237,20.90522742759377,0.0,2796508328,14.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.13522949502853499,0.0,0.6871842709362768,6,0.0,0.8333333333333334,2.3333333333333335,0.0,1.707825127659933,0.0,0.0,0.0,0.14185589918117558,0.0,0.16666666666666666,0.0,0.3634675894417186,0.0,0.208824413960896,0.0,0.6666666666666666,0.16244442493586228,0.6666666666666666,2022,2023,1,23.62,4290.24
C-238,17.977338462385113,0.20577984399731672,2791481014,48.0,0.0,0.0,0.0,0.0,0.22167384068620213,0.0,0.5623967734586237,29,0.15098439122810753,0.2413793103448276,1.6551724137931034,0.0,0.9642849278696249,0.0,0.20354760020149695,0.5150745894463158,0.11626805967459412,0.0,0.034482758620689655,0.0,0.0,0.2963055994623822,0.17115685399102196,0.0,0.9310344827586207,0.13314284567133672,0.5862068965517241,2019,2020,1,5.47,3487.23
C-239,34.98200200999226,0.0,2782848528,52.0,0.0,0.0,0.7333333333333333,0.0,0.1144434387079958,0.0,0.24944382578492946,15,0.0,0.9333333333333333,3.466666666666667,0.0,1.3984117975602022,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.15297353808612837,0.35345224079738025,0.0,0.0,0.1374751756980245,1.0,2022,2023,1,23.62,4290.24
C-241,37.650482325089335,0.0,2746373202,24.0,0.3606912871154985,0.1,0.4,0.0,0.09124991208896685,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.16962041478866302,0.28716379500312883,0.0,0.3,0.23752572348661904,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2018,2019,1,7.1,3118.82
C-242,12.79280694461225,0.0,2741900644,108.0,0.3741919058697052,0.02702702702702703,0.8918918918918919,0.0438418841391733,0.10097640757358198,0.0,0.47739247926096473,37,0.06877609635266045,0.8648648648648649,2.918918918918919,0.04006326455581047,1.5703609779820489,0.0,0.0,0.3988637025159762,0.18536764783801332,0.09548898674455752,0.16216216216216217,0.29569952923008486,0.03392533877641659,0.0,0.07796501469956822,0.0,0.32432432432432434,0.030324476285514747,0.8648648648648649,2022,2022,0,13.12,4255.44
C-243,3.312484006650852,0.0,2738806431,24.0,0.39978002538063223,0.1,0.4,0.0,0.10113882279398184,0.1,0.66332495807108,10,0.0,0.7,2.4,0.0,0.9797958971132712,0.0,0.0,0.18800247234020673,0.31828423185056914,0.0,0.3,0.2632667967208941,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2018,2019,1,7.1,3118.82
C-244,15.014711313803076,0.0,2738606187,26.0,0.2112519656483024,0.1,0.5,0.0,0.05344382851104567,0.0,0.7483314773547883,10,0.0,0.7,2.6,0.0,1.42828568570857,0.0,0.09814746751650251,0.1986887253348669,0.0,0.20215799531393902,0.5,0.20867336322369678,0.0,0.0,0.0,0.0,0.3,0.19259818992185973,0.2,2018,2019,1,7.1,3118.82
C-245,26.576915068896096,0.0,2734294944,22.0,0.0,0.0625,0.6875,0.0,0.11221043049581185,0.0,0.6817945071647321,16,0.0,0.625,1.375,0.17808184192329043,1.5499495959546556,0.0,0.0,0.2085829928883337,0.23541774687735653,0.0,0.25,0.0,0.15079866516518517,0.0,0.0,0.0,0.5625,0.0,0.25,2019,2020,1,5.47,3487.23
C-246,17.888576886910695,0.0,2726899021,15.0,0.0,0.0,0.6,0.0,0.17323502422001386,0.0,0.0,5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1817237439599794,0.0,0.0,0.0,0.0,0.23155870598215575,0.0,0.0,0.0,0.0,1.0,2023,2024,1,14.96,4198.16
C-247,27.113518153747343,0.0,2715995467,14.0,0.16799077236932575,0.0,0.8,0.0,0.16999737734779277,0.0,1.16619037896906,5,0.0,0.6,2.8,0.26979172922212,0.8944271909999159,0.0,0.0,0.15800029281455036,0.0,0.0,0.4,0.2212536380637484,0.22845806287666148,0.0,0.0,0.0,0.0,0.0,1.0,2018,2019,1,7.1,3118.82
C-248,4.733923042944987,0.0,2713572186,68.0,0.0,0.08,0.44,0.0,0.07258058773093394,0.08,0.6997142273814361,25,0.19774161569286897,0.0,2.72,0.11518790805710451,1.131370849898476,0.0,0.0,0.06745841784769521,0.3045484872511655,0.0,0.04,0.0,0.0,0.0,0.11208056862633008,0.0,0.2,0.087187427809078,0.28,2020,2020,0,1.61,3693.36
C-249,50.963118382610496,0.0,2688650011,53.0,0.25117757099593324,0.045454545454545456,0.5909090909090909,0.3531481400818049,0.10167112804035035,0.045454545454545456,0.5961307749365454,22,0.13849855558173457,0.7727272727272727,2.409090909090909,0.08067780183999951,1.0174104220726998,0.0,0.0,0.283487926433641,0.1599796991686428,0.0,0.2727272727272727,0.06616310003109813,0.06831749208419492,0.13590112594592574,0.15700283229845166,0.18148960887904078,0.2727272727272727,0.12213243807210912,0.09090909090909091,2018,2019,1,7.1,3118.82
C-250,64.84710941701496,0.04734635072776707,2670112652,190.0,0.2016050098215456,0.0,0.42592592592592593,0.04428915689963563,0.02550164098782421,0.1111111111111111,0.6781419786518724,54,0.10421662009226118,0.0,3.5185185185185186,0.08094397604771186,2.572741461604311,0.0,0.14049825116585837,0.11850967368409461,0.267512513609548,0.048231580361508174,0.5,0.0,0.06854288685095454,0.13634949431616977,0.07876040997120994,0.2731325758567623,0.05555555555555555,0.06126769022266604,0.0,2018,2019,1,7.1,3118.82
C-251,13.879282766694024,0.0,2650106826,50.0,0.15644456940463644,0.04,0.4,0.027494547230115095,0.0,0.08,0.664529909033446,25,0.1078288300445991,0.52,2.0,0.10049945080148626,1.0384603988597736,0.0,0.029073600800169717,0.05885629889440815,0.14946371435963213,0.059883978701048064,0.32,0.041209323164482,0.0,0.04232263463237298,0.02444708776827579,0.056519902632861115,0.64,0.05705213828040868,0.6,2019,2020,1,5.47,3487.23
C-252,19.114766592289,0.0,2641461404,92.0,0.10105164169120708,0.1875,0.0,0.0,0.10225867660413701,0.15625,0.75,32,0.0,0.59375,2.875,0.08114403180630561,1.3905372163304368,0.0,0.09389699821197092,0.23760514865513357,0.10726947191288384,0.0,0.34375,0.06654545080410733,0.06871229290060413,0.06834324333810463,0.23686520691846552,0.18253842146816404,0.21875,0.12283823075843155,0.09375,2019,2019,0,3.8,3281.09
